Date,Open,High,Low,Close,Adj Close,Volume
2014-12-31,78.260002,78.620003,76.760002,76.839996,61.996571,9269300
2015-01-02,77.470001,77.940002,77.080002,77.790001,62.763035,12872400
2015-01-05,77.589996,78.220001,77.440002,78.050003,62.972843,17764500
2015-01-06,78.230003,78.930000,78.150002,78.620003,63.432720,12123800
2015-01-07,78.650002,79.809998,78.489998,79.639999,64.255669,10974600
2015-01-08,79.839996,80.269997,79.470001,80.089996,64.618744,10114600
2015-01-09,80.150002,80.430000,79.610001,80.120003,64.642960,7466600
2015-01-12,80.239998,80.629997,80.000000,80.559998,64.997971,7158000
2015-01-13,80.680000,81.029999,79.889999,80.349998,64.828514,12015700
2015-01-14,79.980003,80.900002,79.820000,80.879997,65.256126,10170100
2015-01-15,81.169998,81.230003,80.580002,80.989998,65.344872,12157200
2015-01-16,80.900002,81.790001,80.730003,81.680000,65.901619,12006100
2015-01-20,81.900002,82.059998,80.809998,81.040001,65.385246,14678600
2015-01-21,80.980003,81.050003,80.639999,80.919998,65.288414,6809800
2015-01-22,81.260002,82.559998,81.150002,82.500000,66.563217,10640200
2015-01-23,82.449997,82.760002,82.150002,82.330002,66.426041,5036800
2015-01-26,82.370003,83.160004,82.129997,83.139999,67.079567,8672500
2015-01-27,82.839996,83.330002,82.699997,83.029999,66.990822,4193200
2015-01-28,83.209999,83.540001,82.419998,82.440002,66.514793,12341600
2015-01-29,82.730003,82.730003,81.809998,82.580002,66.627762,6878100
2015-01-30,82.570000,82.570000,81.169998,81.230003,65.538528,10085200
2015-02-02,81.260002,81.269997,79.559998,80.970001,65.328773,24404900
2015-02-03,80.720001,81.800003,80.540001,81.720001,65.933868,9988800
2015-02-04,81.489998,81.800003,81.059998,81.480003,65.740227,7781900
2015-02-05,81.559998,82.410004,81.430000,82.330002,66.426041,10348300
2015-02-06,82.099998,82.129997,79.849998,80.160004,64.675240,16536500
2015-02-09,80.059998,80.550003,79.750000,79.779999,64.368637,8727900
