Date,Open,High,Low,Close,Adj Close,Volume
2014-12-31,119.580002,119.790001,119.309998,119.410004,98.182755,1231400
2015-01-02,119.599998,120.239998,119.550003,119.830002,98.528122,2523600
2015-01-05,120.190002,120.680000,120.089996,120.320000,98.931007,3218800
2015-01-06,120.650002,121.169998,120.470001,120.809998,99.333839,5313400
2015-01-07,120.639999,121.050003,120.510002,120.970001,99.465439,1636600
2015-01-08,120.650002,120.669998,120.370003,120.580002,99.144783,2156900
2015-01-09,120.419998,121.019997,120.389999,120.900002,99.407875,1530400
2015-01-12,120.940002,121.190002,120.870003,121.129997,99.597038,1948000
2015-01-13,121.129997,121.279999,120.910004,121.239998,99.687477,1468300
2015-01-14,121.709999,121.820000,121.349998,121.449997,99.860092,2457000
2015-01-15,121.529999,122.269997,121.449997,122.080002,100.378098,2171300
2015-01-16,121.709999,121.910004,121.230003,121.400002,99.818977,1322500
2015-01-20,121.709999,122.059998,121.629997,121.680000,100.049217,1648900
2015-01-21,122.080002,122.110001,121.320000,121.629997,100.008087,1878000
2015-01-22,121.879997,121.959999,121.250000,121.570000,99.958786,1938400
2015-01-23,122.089996,122.410004,122.040001,122.279999,100.542542,1436300
2015-01-26,122.349998,122.470001,122.000000,122.250000,100.517914,2347900
2015-01-27,122.680000,122.830002,122.199997,122.339996,100.591904,1268000
2015-01-28,122.389999,123.339996,122.370003,123.169998,101.274353,1367900
2015-01-29,122.860001,123.029999,122.690002,122.879997,101.035912,1674500
2015-01-30,123.550003,123.900002,123.430000,123.889999,101.866348,3499000
2015-02-02,123.239998,123.720001,123.050003,123.669998,101.961151,5684700
2015-02-03,123.059998,123.190002,122.519997,122.669998,101.136703,2828500
2015-02-04,122.260002,122.870003,122.190002,122.839996,101.276863,3209500
2015-02-05,122.589996,122.690002,122.360001,122.449997,100.955322,1789300
2015-02-06,121.959999,122.089996,121.139999,121.169998,99.900032,2578400
2015-02-09,121.559998,121.620003,121.110001,121.250000,99.965950,2426900
2015-02-10,121.230003,121.300003,120.889999,120.919998,99.693924,2580300
2015-02-11,121.029999,121.050003,120.639999,121.000000,99.759857,2239600
2015-02-12,121.000000,121.440002,120.900002,121.309998,100.015442,4045600
2015-02-13,121.290001,121.360001,120.820000,120.830002,99.619675,2068700
2015-02-17,120.660004,120.779999,120.059998,120.269997,99.157997,2970300
2015-02-18,120.339996,121.000000,120.209999,120.699997,99.512505,3221900
2015-02-19,120.639999,121.080002,120.540001,120.680000,99.496033,2765500
2015-02-20,121.019997,121.320000,120.470001,120.860001,99.644440,1621100
2015-02-23,121.150002,121.279999,121.059998,121.269997,99.982437,2191400
2015-02-24,121.059998,122.099998,120.800003,122.059998,100.633797,1891700
2015-02-25,121.919998,122.199997,121.739998,122.169998,100.724449,2024500
