,RF,Log,SVM,XGB,stack
0,0.16400000000000003,0.04800000000000004,0.22000000000000008,0.16800000000000004,0.17600000000000005
1,0.21199999999999997,0.06799999999999995,0.21199999999999997,0.21999999999999997,0.24
2,0.16400000000000003,0.10799999999999998,0.23199999999999998,0.19999999999999996,0.21199999999999997
3,0.21599999999999997,0.14800000000000002,0.276,0.22399999999999998,0.22799999999999998
4,0.19600000000000006,0.08799999999999997,0.24,0.22399999999999998,0.22399999999999998
5,0.12,0.03199999999999992,0.18399999999999994,0.128,0.1479999999999999
6,0.17599999999999993,0.03599999999999992,0.236,0.20399999999999996,0.21199999999999997
7,0.20799999999999996,0.10799999999999998,0.252,0.20399999999999996,0.20799999999999996
8,0.17600000000000005,0.08000000000000007,0.18000000000000005,0.15600000000000003,0.18000000000000005
9,0.15599999999999992,0.09599999999999997,0.19599999999999995,0.19599999999999995,0.19599999999999995
10,0.16399999999999992,0.08799999999999997,0.22399999999999998,0.15999999999999992,0.1519999999999999
11,0.20399999999999996,0.11199999999999999,0.248,0.21999999999999997,0.22799999999999998
12,0.11599999999999999,0.03200000000000003,0.21600000000000008,0.132,0.15200000000000002
13,0.18799999999999994,0.051999999999999935,0.18399999999999994,0.17199999999999993,0.17599999999999993
14,0.19599999999999995,0.06799999999999995,0.20799999999999996,0.15600000000000003,0.16399999999999992
15,0.16799999999999993,0.09199999999999997,0.2839999999999999,0.18399999999999994,0.19199999999999995
16,0.18799999999999994,0.09199999999999997,0.272,0.21999999999999997,0.20399999999999996
17,0.16800000000000004,0.07599999999999996,0.18399999999999994,0.14800000000000002,0.18399999999999994
18,0.22799999999999998,0.10799999999999998,0.23199999999999998,0.20399999999999996,0.22799999999999998
19,0.16400000000000003,0.07999999999999996,0.21999999999999997,0.18000000000000005,0.18400000000000005
20,0.17199999999999993,0.10399999999999998,0.21999999999999997,0.18399999999999994,0.19599999999999995
21,0.15600000000000003,0.051999999999999935,0.23199999999999998,0.18399999999999994,0.17999999999999994
22,0.1519999999999999,0.039999999999999925,0.21599999999999997,0.17999999999999994,0.16799999999999993
23,0.21599999999999997,0.132,0.268,0.23199999999999998,0.22799999999999998
24,0.1519999999999999,0.04399999999999993,0.22399999999999998,0.17199999999999993,0.1519999999999999
25,0.19999999999999996,0.04399999999999993,0.264,0.23199999999999998,0.236
26,0.11599999999999999,0.028000000000000025,0.16800000000000004,0.10399999999999998,0.11199999999999999
27,0.18799999999999994,0.07199999999999995,0.23199999999999998,0.17599999999999993,0.21599999999999997
28,0.16799999999999993,0.039999999999999925,0.19999999999999996,0.17199999999999993,0.18799999999999994
29,0.22799999999999998,0.12,0.248,0.23199999999999998,0.236
30,0.19999999999999996,0.15200000000000002,0.30000000000000004,0.18799999999999994,0.21999999999999997
31,0.22799999999999998,0.124,0.22399999999999998,0.24,0.248
32,0.16799999999999993,0.07199999999999995,0.15999999999999992,0.17199999999999993,0.20799999999999996
33,0.20799999999999996,0.12,0.268,0.20799999999999996,0.20799999999999996
34,0.1519999999999999,0.05599999999999994,0.18399999999999994,0.17199999999999993,0.15999999999999992
35,0.18800000000000006,0.07600000000000007,0.21600000000000008,0.2320000000000001,0.2480000000000001
36,0.17199999999999993,0.03199999999999992,0.20799999999999996,0.1439999999999999,0.15599999999999992
37,0.15600000000000003,0.008000000000000007,0.20399999999999996,0.15200000000000002,0.17199999999999993
38,0.20399999999999996,0.08399999999999996,0.19199999999999995,0.17999999999999994,0.20399999999999996
39,0.15999999999999992,0.04799999999999993,0.22399999999999998,0.17199999999999993,0.15600000000000003
40,0.21599999999999997,0.051999999999999935,0.244,0.18799999999999994,0.20399999999999996
41,0.1479999999999999,0.039999999999999925,0.17199999999999993,0.1439999999999999,0.1319999999999999
42,0.14,0.06399999999999995,0.18799999999999994,0.15200000000000002,0.15999999999999992
43,0.19599999999999995,0.136,0.236,0.19599999999999995,0.21999999999999997
44,0.136,0.11599999999999999,0.24,0.14400000000000002,0.15600000000000003
45,0.244,0.11599999999999999,0.29200000000000004,0.20799999999999996,0.21999999999999997
46,0.16400000000000003,0.05599999999999994,0.22799999999999998,0.18399999999999994,0.18399999999999994
47,0.19599999999999995,0.09599999999999997,0.28,0.21999999999999997,0.236
48,0.17199999999999993,0.128,0.19599999999999995,0.17199999999999993,0.18399999999999994
49,0.17600000000000005,0.09999999999999998,0.264,0.18800000000000006,0.19199999999999995
50,0.20399999999999996,0.08399999999999996,0.22399999999999998,0.18400000000000005,0.20399999999999996
51,0.17599999999999993,0.09199999999999997,0.22799999999999998,0.136,0.16799999999999993
52,0.15999999999999992,0.03199999999999992,0.19599999999999995,0.17199999999999993,0.19599999999999995
53,0.19599999999999995,0.06799999999999995,0.276,0.16799999999999993,0.17599999999999993
54,0.15200000000000002,0.09999999999999998,0.264,0.14800000000000002,0.15200000000000002
55,0.1399999999999999,0.051999999999999935,0.21999999999999997,0.1399999999999999,0.1399999999999999
56,0.15200000000000002,0.03200000000000003,0.21200000000000008,0.20000000000000007,0.18400000000000005
57,0.18399999999999994,0.09999999999999998,0.20799999999999996,0.17999999999999994,0.19999999999999996
58,0.19599999999999995,0.08799999999999997,0.276,0.18400000000000005,0.18400000000000005
59,0.20400000000000007,0.06800000000000006,0.21600000000000008,0.18000000000000005,0.20800000000000007
