,RF,Log,SVM,XGB,stack
0,0.019841269841269882,0.003968253968253954,0.0,-0.01984126984126977,0.003968253968253954
1,-0.003968253968253954,0.0,0.011904761904761862,0.01984126984126977,0.01984126984126977
2,0.011904761904761973,-0.0357142857142857,0.04365079365079372,0.031746031746031744,0.0
3,0.019841269841269826,0.07142857142857145,0.003968253968253954,0.08333333333333331,0.019841269841269826
4,0.04761904761904767,0.011904761904761973,0.051587301587301626,-0.011904761904761862,0.02777777777777779
5,-0.003968253968253954,-0.011904761904761862,-0.007936507936507908,-0.0357142857142857,-0.01984126984126977
6,0.02777777777777779,-0.023809523809523836,0.019841269841269882,0.03968253968253965,0.015873015873015817
7,0.0357142857142857,0.031746031746031744,0.007936507936507908,0.015873015873015928,0.0
8,0.03968253968253965,0.06349206349206354,0.055555555555555525,0.02380952380952378,-0.003968253968253954
9,0.015873015873015817,0.023809523809523836,0.007936507936507908,0.031746031746031744,-0.003968253968253954
10,0.0,-0.015873015873015817,0.011904761904761973,-0.003968253968253954,-0.011904761904761862
11,0.039682539682539764,0.019841269841269882,0.011904761904761973,0.0,0.015873015873015928
12,0.011904761904761973,0.007936507936507908,0.015873015873015928,0.023809523809523836,0.031746031746031744
13,0.031746031746031744,0.023809523809523836,-0.023809523809523836,0.0357142857142857,0.015873015873015817
14,0.0357142857142857,0.0,0.04761904761904767,-0.015873015873015817,0.0
15,0.007936507936507908,0.007936507936507908,-0.015873015873015928,-0.015873015873015928,-0.03968253968253971
16,0.023809523809523725,0.015873015873015817,0.011904761904761862,0.01984126984126977,0.0
17,0.031746031746031744,0.02777777777777779,0.04365079365079372,0.031746031746031744,0.0
18,-0.019841269841269882,-0.011904761904761973,-0.07142857142857145,-0.031746031746031744,0.0
19,-0.00793650793650802,0.031746031746031744,0.031746031746031744,-0.05555555555555558,0.007936507936507908
20,0.04761904761904756,0.051587301587301515,0.0357142857142857,0.023809523809523725,0.015873015873015817
21,-0.0674603174603175,-0.02777777777777779,-0.04761904761904767,-0.04365079365079361,-0.023809523809523836
22,0.019841269841269882,0.0357142857142857,0.03968253968253965,0.011904761904761862,0.003968253968253954
23,-0.031746031746031744,-0.011904761904761862,0.00793650793650802,-0.03968253968253965,0.0
24,-0.007936507936507908,-0.023809523809523836,-0.019841269841269882,-0.09523809523809523,-0.06349206349206349
25,0.023809523809523836,-0.007936507936507908,0.00793650793650802,0.031746031746031744,-0.007936507936507908
26,-0.003968253968253954,-0.003968253968253954,-0.02777777777777779,-0.04365079365079361,-0.011904761904761862
27,0.051587301587301626,0.007936507936507908,0.02777777777777779,0.0357142857142857,0.0
28,0.04761904761904767,0.04365079365079372,0.023809523809523836,0.031746031746031744,0.015873015873015928
