,RF,Log,SVM,XGB,stack
0,0.28514056224899603,0.06827309236947793,0.3614457831325301,0.30120481927710846,0.3172690763052209
1,0.29718875502008035,0.06024096385542166,0.3775100401606426,0.2811244979919678,0.3092369477911646
2,0.21285140562248994,0.02008032128514059,0.2650602409638554,0.24899598393574296,0.2449799196787149
3,0.19277108433734935,0.016064257028112428,0.2449799196787148,0.20481927710843373,0.20481927710843373
4,0.29718875502008035,0.07630522088353409,0.357429718875502,0.2730923694779116,0.285140562248996
5,0.20481927710843373,-0.008032128514056214,0.3012048192771084,0.22489959839357432,0.23293172690763053
6,0.3012048192771084,0.052208835341365445,0.34538152610441764,0.31726907630522083,0.3132530120481928
7,0.2650602409638554,0.04819277108433728,0.3092369477911646,0.2730923694779116,0.26907630522088344
8,0.26104417670682734,0.052208835341365445,0.30923694779116473,0.24899598393574296,0.2570281124497992
9,0.22891566265060237,0.05622489959839361,0.30522088353413657,0.23694779116465858,0.24096385542168675
10,0.253012048192771,0.08835341365461846,0.321285140562249,0.253012048192771,0.253012048192771
11,0.2891566265060241,0.08835341365461852,0.3373493975903615,0.28514056224899603,0.2771084337349398
12,0.2369477911646587,-0.012048192771084265,0.2730923694779117,0.22891566265060248,0.22088353413654627
13,0.27309236947791166,0.08835341365461852,0.3734939759036145,0.30120481927710846,0.3092369477911647
14,0.26907630522088355,0.10441767068273089,0.3012048192771084,0.2570281124497992,0.2650602409638554
15,0.20481927710843373,0.048192771084337394,0.2931726907630522,0.20481927710843373,0.22088353413654616
16,0.22891566265060237,0.04016064257028107,0.321285140562249,0.22088353413654616,0.23293172690763053
17,0.27710843373493976,0.06024096385542166,0.31726907630522083,0.23694779116465858,0.24096385542168675
18,0.3172690763052209,0.060240963855421714,0.37751004016064255,0.28514056224899603,0.3052208835341365
19,0.21285140562248994,0.028112449799196804,0.29718875502008024,0.22088353413654616,0.22489959839357432
20,0.1686746987951807,-0.008032128514056214,0.24096385542168675,0.22891566265060237,0.22088353413654616
21,0.2570281124497993,0.032128514056224966,0.3132530120481928,0.2730923694779117,0.285140562248996
22,0.28514056224899603,0.10441767068273095,0.3373493975903615,0.28112449799196787,0.29317269076305225
23,0.20080321285140557,0.04016064257028107,0.24096385542168675,0.20481927710843373,0.216867469879518
24,0.24899598393574296,-0.02008032128514059,0.29718875502008035,0.23293172690763053,0.24096385542168675
25,0.2530120481927711,0.02409638554216864,0.30522088353413657,0.2530120481927711,0.2650602409638554
26,0.2610441767068272,0.09638554216867468,0.30522088353413657,0.253012048192771,0.26907630522088355
27,0.24096385542168675,0.06425702811244982,0.30923694779116473,0.24096385542168675,0.2369477911646587
28,0.25702811244979923,0.07228915662650609,0.3333333333333333,0.24497991967871485,0.25702811244979923
29,0.2168674698795181,-0.012048192771084376,0.28915662650602403,0.253012048192771,0.253012048192771
30,0.26104417670682734,0.04016064257028118,0.31726907630522094,0.2530120481927711,0.2530120481927711
31,0.20080321285140557,0.04417670682730923,0.26907630522088355,0.22489959839357432,0.22891566265060237
32,0.2530120481927711,-0.004016064257028051,0.3132530120481928,0.26907630522088355,0.2530120481927711
33,0.27710843373493976,0.06425702811244982,0.31726907630522094,0.2369477911646587,0.26104417670682734
34,0.23293172690763053,0.07228915662650603,0.30522088353413657,0.2570281124497992,0.26907630522088355
35,0.20481927710843373,0.032128514056224966,0.2811244979919679,0.17670682730923704,0.1887550200803213
36,0.26104417670682734,0.03614457831325302,0.31726907630522083,0.28915662650602414,0.2931726907630522
37,0.3092369477911646,0.08032128514056225,0.3975903614457831,0.3373493975903614,0.33333333333333337
38,0.21285140562249005,-0.04819277108433728,0.28915662650602414,0.20080321285140568,0.20080321285140568
39,0.2088353413654619,0.02008032128514059,0.2730923694779117,0.24899598393574296,0.26104417670682734
40,0.2730923694779116,0.052208835341365445,0.32530120481927705,0.253012048192771,0.24899598393574296
41,0.26907630522088355,0.09236947791164662,0.3293172690763052,0.2730923694779116,0.26907630522088355
42,0.30923694779116473,0.07228915662650603,0.3654618473895582,0.33734939759036153,0.33734939759036153
43,0.2449799196787149,0.07228915662650603,0.2931726907630522,0.26104417670682734,0.24096385542168675
44,0.2610441767068272,0.0,0.3092369477911646,0.23293172690763042,0.2449799196787148
45,0.2931726907630522,0.07228915662650603,0.32530120481927705,0.285140562248996,0.29718875502008035
46,0.216867469879518,0.03614457831325302,0.20080321285140557,0.2449799196787148,0.23293172690763053
47,0.27710843373493976,0.056224899598393496,0.28915662650602403,0.2449799196787148,0.2811244979919678
48,0.19277108433734935,0.03614457831325302,0.2931726907630522,0.23293172690763053,0.22088353413654616
49,0.2730923694779116,0.04016064257028107,0.31726907630522083,0.24096385542168675,0.2650602409638554
50,0.27309236947791166,0.08433734939759036,0.3534136546184739,0.28514056224899603,0.28112449799196787
51,0.15662650602409633,0.004016064257028051,0.24899598393574296,0.15261044176706817,0.17670682730923692
52,0.23293172690763053,0.05622489959839361,0.32530120481927716,0.2650602409638554,0.26907630522088355
53,0.23293172690763053,0.03614457831325302,0.30522088353413657,0.26907630522088355,0.26907630522088355
54,0.2168674698795181,0.05622489959839361,0.29718875502008035,0.23293172690763053,0.2449799196787149
55,0.24096385542168675,0.05622489959839361,0.3373493975903614,0.27710843373493976,0.3012048192771084
56,0.14859437751004023,0.004016064257028162,0.22489959839357432,0.1887550200803213,0.19678714859437751
57,0.28915662650602403,0.028112449799196804,0.32530120481927705,0.2730923694779116,0.28915662650602403
58,0.2530120481927711,0.04417670682730923,0.3012048192771084,0.26104417670682734,0.2650602409638554
59,0.2088353413654619,0.0,0.28915662650602414,0.22891566265060248,0.22088353413654627
