,RF,Log,SVM,XGB,stack
0,0.40562248995983935,0.12449799196787142,0.42570281124497994,0.40562248995983935,0.41365461847389556
1,0.37751004016064255,0.10040160642570278,0.4016064257028113,0.3815261044176707,0.3895582329317269
2,0.4497991967871485,0.17269076305220887,0.4738955823293173,0.4618473895582329,0.4698795180722891
3,0.4497991967871486,0.17269076305220882,0.4297188755020081,0.4216867469879518,0.44176706827309237
4,0.41365461847389556,0.17269076305220882,0.46987951807228917,0.44578313253012053,0.4497991967871486
5,0.357429718875502,0.13654618473895586,0.38152610441767065,0.3654618473895582,0.3694779116465864
6,0.4257028112449799,0.12449799196787148,0.4538152610441767,0.4257028112449799,0.42971887550200805
7,0.3253012048192771,0.11244979919678716,0.38554216867469876,0.32128514056224905,0.3534136546184739
8,0.40562248995983935,0.18072289156626503,0.3895582329317269,0.4216867469879518,0.4216867469879518
9,0.40963855421686746,0.15662650602409633,0.40963855421686746,0.40160642570281124,0.3975903614457831
10,0.39759036144578314,0.1365461847389558,0.41365461847389556,0.40562248995983935,0.4096385542168674
11,0.3775100401606426,0.1124497991967871,0.36144578313253006,0.3694779116465863,0.37349397590361444
12,0.38955823293172687,0.10040160642570284,0.4056224899598393,0.3855421686746988,0.3775100401606426
13,0.4136546184738955,0.14859437751004012,0.43775100401606426,0.43775100401606426,0.4457831325301205
14,0.38152610441767065,0.19678714859437751,0.40963855421686746,0.37349397590361444,0.389558232931727
15,0.44979919678714864,0.20080321285140568,0.4618473895582329,0.47791164658634544,0.4698795180722892
16,0.36947791164658633,0.1566265060240964,0.39759036144578314,0.3895582329317269,0.39759036144578314
17,0.39357429718875503,0.16465863453815266,0.41767068273092367,0.39357429718875503,0.40963855421686746
18,0.38152610441767065,0.12048192771084332,0.42168674698795183,0.3775100401606426,0.40160642570281124
19,0.3855421686746988,0.12048192771084343,0.3975903614457832,0.3855421686746988,0.40160642570281124
20,0.38554216867469876,0.15261044176706823,0.4096385542168675,0.39759036144578314,0.4096385542168675
21,0.4457831325301205,0.2088353413654619,0.45783132530120485,0.4257028112449799,0.43775100401606426
22,0.34136546184738953,0.05622489959839355,0.3614457831325301,0.3534136546184739,0.3614457831325301
23,0.3815261044176707,0.12048192771084337,0.35742971887550196,0.3614457831325301,0.36947791164658633
24,0.3373493975903614,0.09638554216867468,0.36144578313253006,0.3654618473895582,0.3775100401606426
25,0.3855421686746988,0.08835341365461846,0.3775100401606426,0.3975903614457831,0.3975903614457831
26,0.4618473895582329,0.1887550200803213,0.44979919678714864,0.4538152610441767,0.44979919678714864
27,0.3895582329317269,0.14056224899598396,0.4016064257028112,0.39759036144578314,0.40562248995983935
28,0.4016064257028113,0.108433734939759,0.3734939759036145,0.39759036144578314,0.40562248995983935
29,0.38554216867469876,0.14056224899598396,0.40562248995983935,0.393574297188755,0.393574297188755
30,0.46586345381526106,0.19678714859437751,0.4738955823293173,0.44979919678714864,0.45783132530120485
31,0.3734939759036145,0.108433734939759,0.3734939759036145,0.3654618473895583,0.35742971887550207
32,0.43373493975903615,0.13253012048192775,0.43373493975903615,0.4457831325301204,0.4457831325301204
33,0.36144578313253006,0.17269076305220887,0.3654618473895582,0.38152610441767065,0.3975903614457831
34,0.4377510040160642,0.2208835341365462,0.4377510040160642,0.4457831325301204,0.45381526104417674
35,0.4257028112449799,0.1807228915662651,0.40160642570281124,0.43775100401606426,0.4538152610441767
36,0.4016064257028112,0.10441767068273095,0.3534136546184739,0.39759036144578314,0.3815261044176707
37,0.40963855421686746,0.11646586345381527,0.4417670682730924,0.42168674698795183,0.42971887550200805
38,0.3373493975903614,0.07228915662650603,0.38152610441767065,0.34538152610441764,0.3694779116465864
39,0.37751004016064255,0.13253012048192764,0.41365461847389556,0.36546184738955817,0.3734939759036144
40,0.4096385542168674,0.15261044176706823,0.43373493975903615,0.4176706827309236,0.429718875502008
41,0.4016064257028112,0.18072289156626503,0.40562248995983935,0.3895582329317269,0.38554216867469876
42,0.3694779116465864,0.12048192771084343,0.39357429718875503,0.357429718875502,0.3775100401606426
43,0.40562248995983935,0.18875502008032125,0.4176706827309237,0.4096385542168675,0.4216867469879518
44,0.5020080321285141,0.16867469879518066,0.4738955823293172,0.4859437751004016,0.5020080321285141
45,0.35341365461847385,0.16465863453815255,0.38955823293172687,0.3775100401606426,0.3694779116465863
46,0.34538152610441764,0.08433734939759041,0.357429718875502,0.3413654618473896,0.3413654618473896
47,0.4016064257028112,0.16867469879518077,0.42570281124497994,0.38554216867469876,0.4016064257028112
48,0.4096385542168674,0.15261044176706823,0.429718875502008,0.43373493975903615,0.42570281124497994
49,0.4618473895582329,0.20883534136546178,0.4538152610441767,0.42971887550200805,0.42971887550200805
50,0.4337349397590361,0.1405622489959839,0.4417670682730923,0.4337349397590361,0.42168674698795183
51,0.3654618473895582,0.08835341365461846,0.3775100401606426,0.3614457831325302,0.3614457831325302
52,0.38152610441767065,0.1325301204819277,0.38955823293172687,0.37349397590361444,0.3775100401606426
53,0.39759036144578314,0.09236947791164657,0.40562248995983935,0.37751004016064255,0.393574297188755
54,0.40963855421686746,0.12048192771084332,0.4136546184738955,0.4257028112449799,0.4136546184738955
55,0.33333333333333337,0.08835341365461846,0.3493975903614458,0.31726907630522094,0.3293172690763052
56,0.3855421686746988,0.10843373493975905,0.3855421686746988,0.39357429718875503,0.3975903614457831
57,0.4096385542168675,0.1566265060240964,0.42570281124497994,0.40562248995983935,0.4176706827309237
58,0.4578313253012048,0.1566265060240964,0.46987951807228917,0.42570281124497994,0.465863453815261
59,0.3373493975903614,0.1124497991967871,0.35341365461847385,0.357429718875502,0.3654618473895582
